provstate,iyear,imonth,UER
Texas,2013,6,6.2
Texas,2013,7,6.1
Texas,2013,8,6
Texas,2013,9,5.9
Texas,2013,10,5.9
Texas,2013,11,5.8
Texas,2013,12,5.7
Texas,2014,1,5.6
Texas,2014,2,5.5
Texas,2014,3,5.4
Texas,2014,4,5.3
Texas,2014,5,5.2
Texas,2014,6,5.1
Texas,2014,7,5
Texas,2014,8,4.9
Texas,2014,9,4.8
Texas,2014,10,4.7
Texas,2014,11,4.6
Texas,2014,12,4.5
Texas,2015,1,4.4
Texas,2015,2,4.4
Texas,2015,3,4.4
Texas,2015,4,4.4
Texas,2015,5,4.4
Texas,2015,6,4.4
Texas,2015,7,4.4
Texas,2015,8,4.4
Texas,2015,9,4.5
Texas,2015,10,4.5
Texas,2015,11,4.5
Texas,2015,12,4.5
Texas,2016,1,4.5
Texas,2016,2,4.6
Texas,2016,3,4.6
Texas,2016,4,4.6
Texas,2016,5,4.7
Texas,2016,6,4.7
Texas,2016,7,4.7
Texas,2016,8,4.7
Texas,2016,9,4.7
Texas,2016,10,4.8
Texas,2016,11,4.8
Texas,2016,12,4.8
Texas,2017,1,4.8
Texas,2017,2,4.9
Texas,2017,3,5
Texas,2017,4,5
Texas,2017,5,4.8
Texas,2017,6,4.6
Texas,2017,7,4.3
Texas,2017,8,4.2
Texas,2017,9,4
Texas,2017,10,3.9
Tennessee,1976,1,6.2
Tennessee,1976,2,6.1
Tennessee,1976,3,6
Tennessee,1976,4,5.9
Tennessee,1976,5,5.8
Tennessee,1976,6,5.8
Tennessee,1976,7,5.9
Tennessee,1976,8,6
Tennessee,1976,9,6.1
Tennessee,1976,10,6.3
Tennessee,1976,11,6.4
Tennessee,1976,12,6.5
Tennessee,1977,1,6.6
Tennessee,1977,2,6.6
Tennessee,1977,3,6.6
Tennessee,1977,4,6.5
Tennessee,1977,5,6.4
Tennessee,1977,6,6.2
Tennessee,1977,7,6.1
Tennessee,1977,8,6
Tennessee,1977,9,6
Tennessee,1977,10,6
Tennessee,1977,11,5.9
Tennessee,1977,12,5.9
Tennessee,1978,1,5.8
Tennessee,1978,2,5.8
Tennessee,1978,3,5.7
Tennessee,1978,4,5.7
Tennessee,1978,5,5.7
Tennessee,1978,6,5.8
Tennessee,1978,7,5.9
Tennessee,1978,8,5.9
Tennessee,1978,9,6
Tennessee,1978,10,5.9
Tennessee,1978,11,5.8
Tennessee,1978,12,5.7
Tennessee,1979,1,5.6
Tennessee,1979,2,5.6
Tennessee,1979,3,5.6
Tennessee,1979,4,5.7
Tennessee,1979,5,5.8
Tennessee,1979,6,5.9
Tennessee,1979,7,6
Tennessee,1979,8,6
Tennessee,1979,9,6
Tennessee,1979,10,6
Tennessee,1979,11,5.9
Tennessee,1979,12,6
Tennessee,1980,1,6.1
Tennessee,1980,2,6.3
Tennessee,1980,3,6.6
Tennessee,1980,4,6.9
Tennessee,1980,5,7.3
Tennessee,1980,6,7.7
Tennessee,1980,7,7.9
Tennessee,1980,8,8
Tennessee,1980,9,8.1
Tennessee,1980,10,8.1
Tennessee,1980,11,8.2
Tennessee,1980,12,8.3
Tennessee,1981,1,8.4
Tennessee,1981,2,8.5
Tennessee,1981,3,8.5
Tennessee,1981,4,8.5
Tennessee,1981,5,8.4
Tennessee,1981,6,8.4
Tennessee,1981,7,8.5
Tennessee,1981,8,8.8
Tennessee,1981,9,9.1
Tennessee,1981,10,9.5
Tennessee,1981,11,9.9
Tennessee,1981,12,10.3
Tennessee,1982,1,10.7
Tennessee,1982,2,11
Tennessee,1982,3,11.2
Tennessee,1982,4,11.3
Tennessee,1982,5,11.4
Tennessee,1982,6,11.5
Tennessee,1982,7,11.6
Tennessee,1982,8,11.8
Tennessee,1982,9,12.2
Tennessee,1982,10,12.5
Tennessee,1982,11,12.8
Tennessee,1982,12,12.9
Tennessee,1983,1,12.9
Tennessee,1983,2,12.8
Tennessee,1983,3,12.6
Tennessee,1983,4,12.3
Tennessee,1983,5,12.1
Tennessee,1983,6,11.9
Tennessee,1983,7,11.6
Tennessee,1983,8,11.3
Tennessee,1983,9,10.9
Tennessee,1983,10,10.5
Tennessee,1983,11,10.1
Tennessee,1983,12,9.8
Tennessee,1984,1,9.4
Tennessee,1984,2,9.1
Tennessee,1984,3,8.9
Tennessee,1984,4,8.8
Tennessee,1984,5,8.7
Tennessee,1984,6,8.6
Tennessee,1984,7,8.6
Tennessee,1984,8,8.4
Tennessee,1984,9,8.3
Tennessee,1984,10,8.1
Tennessee,1984,11,8
Tennessee,1984,12,7.9
Tennessee,1985,1,7.9
Tennessee,1985,2,7.9
Tennessee,1985,3,8
Tennessee,1985,4,8
Tennessee,1985,5,8.1
Tennessee,1985,6,8.1
Tennessee,1985,7,8
Tennessee,1985,8,7.9
Tennessee,1985,9,7.8
Tennessee,1985,10,7.8
Tennessee,1985,11,7.8
Tennessee,1985,12,7.9
Tennessee,1986,1,8
Tennessee,1986,2,8.1
Tennessee,1986,3,8.2
Tennessee,1986,4,8.1
Tennessee,1986,5,8
Tennessee,1986,6,7.9
Tennessee,1986,7,7.8
Tennessee,1986,8,7.8
Tennessee,1986,9,7.8
Tennessee,1986,10,7.8
Tennessee,1986,11,7.7
Tennessee,1986,12,7.6
Tennessee,1987,1,7.4
Tennessee,1987,2,7.3
Tennessee,1987,3,7.2
Tennessee,1987,4,7
Tennessee,1987,5,6.9
Tennessee,1987,6,6.7
Tennessee,1987,7,6.5
Tennessee,1987,8,6.3
Tennessee,1987,9,6.1
Tennessee,1987,10,6
Tennessee,1987,11,5.9
Tennessee,1987,12,5.9
Tennessee,1988,1,5.8
Tennessee,1988,2,5.8
Tennessee,1988,3,5.8
Tennessee,1988,4,5.8
Tennessee,1988,5,5.8
Tennessee,1988,6,5.8
Tennessee,1988,7,5.9
Tennessee,1988,8,5.9
Tennessee,1988,9,5.9
Tennessee,1988,10,5.9
Tennessee,1988,11,5.8
Tennessee,1988,12,5.6
Tennessee,1989,1,5.3
Tennessee,1989,2,5.1
Tennessee,1989,3,5
Tennessee,1989,4,4.9
Tennessee,1989,5,4.9
Tennessee,1989,6,5
Tennessee,1989,7,5.1
Tennessee,1989,8,5.1
Tennessee,1989,9,5.2
Tennessee,1989,10,5.2
Tennessee,1989,11,5.1
Tennessee,1989,12,5
Tennessee,1990,1,5
Tennessee,1990,2,5
Tennessee,1990,3,5
Tennessee,1990,4,5.1
Tennessee,1990,5,5.1
Tennessee,1990,6,5.2
Tennessee,1990,7,5.3
Tennessee,1990,8,5.4
Tennessee,1990,9,5.5
Tennessee,1990,10,5.7
Tennessee,1990,11,6
Tennessee,1990,12,6.3
Tennessee,1991,1,6.5
Tennessee,1991,2,6.7
Tennessee,1991,3,6.8
Tennessee,1991,4,6.9
Tennessee,1991,5,6.9
Tennessee,1991,6,6.8
Tennessee,1991,7,6.8
Tennessee,1991,8,6.8
Tennessee,1991,9,6.8
Tennessee,1991,10,6.8
Tennessee,1991,11,6.8
Tennessee,1991,12,6.8
Tennessee,1992,1,6.8
Tennessee,1992,2,6.7
Tennessee,1992,3,6.6
Tennessee,1992,4,6.6
Tennessee,1992,5,6.5
Tennessee,1992,6,6.4
Tennessee,1992,7,6.4
Tennessee,1992,8,6.4
Tennessee,1992,9,6.4
Tennessee,1992,10,6.4
Tennessee,1992,11,6.4
Tennessee,1992,12,6.4
Tennessee,1993,1,6.4
Tennessee,1993,2,6.3
Tennessee,1993,3,6.3
Tennessee,1993,4,6.2
Tennessee,1993,5,6.1
Tennessee,1993,6,6
Tennessee,1993,7,5.8
Tennessee,1993,8,5.6
Tennessee,1993,9,5.4
Tennessee,1993,10,5.3
Tennessee,1993,11,5.2
Tennessee,1993,12,5.2
Tennessee,1994,1,5.1
Tennessee,1994,2,5.1
Tennessee,1994,3,5
Tennessee,1994,4,5
Tennessee,1994,5,4.9
Tennessee,1994,6,4.8
Tennessee,1994,7,4.8
Tennessee,1994,8,4.8
Tennessee,1994,9,4.7
Tennessee,1994,10,4.6
Tennessee,1994,11,4.6
Tennessee,1994,12,4.5
Tennessee,1995,1,4.5
Tennessee,1995,2,4.7
Tennessee,1995,3,4.9
Tennessee,1995,4,5.1
Tennessee,1995,5,5.3
Tennessee,1995,6,5.4
Tennessee,1995,7,5.5
Tennessee,1995,8,5.4
Tennessee,1995,9,5.4
Tennessee,1995,10,5.3
Tennessee,1995,11,5.2
Tennessee,1995,12,5.2
Tennessee,1996,1,5.1
Tennessee,1996,2,5.1
Tennessee,1996,3,5.1
Tennessee,1996,4,5.1
Tennessee,1996,5,5
Tennessee,1996,6,4.9
Tennessee,1996,7,4.9
Tennessee,1996,8,5
Tennessee,1996,9,5.1
Tennessee,1996,10,5.3
Tennessee,1996,11,5.5
Tennessee,1996,12,5.6
Tennessee,1997,1,5.6
Tennessee,1997,2,5.6
Tennessee,1997,3,5.5
Tennessee,1997,4,5.4
Tennessee,1997,5,5.4
Tennessee,1997,6,5.4
Tennessee,1997,7,5.4
Tennessee,1997,8,5.3
Tennessee,1997,9,5.1
Tennessee,1997,10,4.9
Tennessee,1997,11,4.7
Tennessee,1997,12,4.5
Tennessee,1998,1,4.4
Tennessee,1998,2,4.3
Tennessee,1998,3,4.3
Tennessee,1998,4,4.3
Tennessee,1998,5,4.3
Tennessee,1998,6,4.3
Tennessee,1998,7,4.3
Tennessee,1998,8,4.3
Tennessee,1998,9,4.3
Tennessee,1998,10,4.3
Tennessee,1998,11,4.3
Tennessee,1998,12,4.2
Tennessee,1999,1,4.2
Tennessee,1999,2,4.1
Tennessee,1999,3,4.1
Tennessee,1999,4,4
Tennessee,1999,5,3.9
Tennessee,1999,6,3.9
Tennessee,1999,7,3.9
Tennessee,1999,8,3.9
Tennessee,1999,9,3.9
Tennessee,1999,10,3.9
Tennessee,1999,11,3.8
Tennessee,1999,12,3.8
Tennessee,2000,1,3.7
Tennessee,2000,2,3.7
Tennessee,2000,3,3.7
Tennessee,2000,4,3.8
Tennessee,2000,5,3.8
Tennessee,2000,6,3.9
Tennessee,2000,7,3.9
Tennessee,2000,8,3.9
Tennessee,2000,9,3.9
Tennessee,2000,10,3.9
Tennessee,2000,11,3.9
Tennessee,2000,12,3.9
Tennessee,2001,1,3.9
Tennessee,2001,2,3.9
Tennessee,2001,3,4
Tennessee,2001,4,4.1
Tennessee,2001,5,4.2
Tennessee,2001,6,4.3
Tennessee,2001,7,4.5
Tennessee,2001,8,4.7
Tennessee,2001,9,5
Tennessee,2001,10,5.3
Tennessee,2001,11,5.5
Tennessee,2001,12,5.7
Tennessee,2002,1,5.8
Tennessee,2002,2,5.8
Tennessee,2002,3,5.6
Tennessee,2002,4,5.5
Tennessee,2002,5,5.3
Tennessee,2002,6,5.1
Tennessee,2002,7,4.9
Tennessee,2002,8,4.8
Tennessee,2002,9,4.8
Tennessee,2002,10,4.8
Tennessee,2002,11,4.9
Tennessee,2002,12,5
Tennessee,2003,1,5.2
Tennessee,2003,2,5.3
Tennessee,2003,3,5.5
Tennessee,2003,4,5.7
Tennessee,2003,5,5.8
Tennessee,2003,6,5.9
Tennessee,2003,7,5.9
Tennessee,2003,8,5.9
Tennessee,2003,9,5.8
Tennessee,2003,10,5.7
Tennessee,2003,11,5.6
Tennessee,2003,12,5.4
Tennessee,2004,1,5.3
Tennessee,2004,2,5.2
Tennessee,2004,3,5.1
Tennessee,2004,4,5.1
Tennessee,2004,5,5.1
Tennessee,2004,6,5.2
Tennessee,2004,7,5.3
Tennessee,2004,8,5.4
Tennessee,2004,9,5.5
Tennessee,2004,10,5.6
Tennessee,2004,11,5.7
Tennessee,2004,12,5.8
Tennessee,2005,1,5.8
Tennessee,2005,2,5.9
Tennessee,2005,3,5.8
Tennessee,2005,4,5.8
Tennessee,2005,5,5.7
Tennessee,2005,6,5.5
Tennessee,2005,7,5.4
Tennessee,2005,8,5.3
Tennessee,2005,9,5.3
Tennessee,2005,10,5.3
Tennessee,2005,11,5.3
Tennessee,2005,12,5.3
Tennessee,2006,1,5.3
Tennessee,2006,2,5.3
Tennessee,2006,3,5.3
Tennessee,2006,4,5.4
Tennessee,2006,5,5.4
Tennessee,2006,6,5.4
Tennessee,2006,7,5.4
Tennessee,2006,8,5.3
Tennessee,2006,9,5.2
Tennessee,2006,10,5
Tennessee,2006,11,4.8
Tennessee,2006,12,4.7
Tennessee,2007,1,4.5
Tennessee,2007,2,4.4
Tennessee,2007,3,4.3
Tennessee,2007,4,4.3
Tennessee,2007,5,4.3
Tennessee,2007,6,4.4
Tennessee,2007,7,4.6
Tennessee,2007,8,4.8
Tennessee,2007,9,5.1
Tennessee,2007,10,5.3
Tennessee,2007,11,5.4
Tennessee,2007,12,5.5
Tennessee,2008,1,5.6
Tennessee,2008,2,5.6
Tennessee,2008,3,5.8
Tennessee,2008,4,6
Tennessee,2008,5,6.3
Tennessee,2008,6,6.6
Tennessee,2008,7,6.8
Tennessee,2008,8,7.1
Tennessee,2008,9,7.3
Tennessee,2008,10,7.6
Tennessee,2008,11,8.1
Tennessee,2008,12,8.7
Tennessee,2009,1,9.3
Tennessee,2009,2,10
Tennessee,2009,3,10.5
Tennessee,2009,4,10.8
Tennessee,2009,5,11
Tennessee,2009,6,11.1
Tennessee,2009,7,11
Tennessee,2009,8,10.9
Tennessee,2009,9,10.8
Tennessee,2009,10,10.7
Tennessee,2009,11,10.6
Tennessee,2009,12,10.5
Tennessee,2010,1,10.4
Tennessee,2010,2,10.3
Tennessee,2010,3,10.1
Tennessee,2010,4,9.8
Tennessee,2010,5,9.6
Tennessee,2010,6,9.4
Tennessee,2010,7,9.2
Tennessee,2010,8,9.2
Tennessee,2010,9,9.3
Tennessee,2010,10,9.4
Tennessee,2010,11,9.5
Tennessee,2010,12,9.5
Tennessee,2011,1,9.4
Tennessee,2011,2,9.4
Tennessee,2011,3,9.2
Tennessee,2011,4,9.1
Tennessee,2011,5,9.1
Tennessee,2011,6,9
Tennessee,2011,7,8.9
Tennessee,2011,8,8.8
Tennessee,2011,9,8.7
Tennessee,2011,10,8.5
Tennessee,2011,11,8.3
Tennessee,2011,12,8.1
Tennessee,2012,1,8
Tennessee,2012,2,7.8
Tennessee,2012,3,7.8
Tennessee,2012,4,7.9
Tennessee,2012,5,7.9
Tennessee,2012,6,7.9
Tennessee,2012,7,7.9
Tennessee,2012,8,7.8
Tennessee,2012,9,7.7
Tennessee,2012,10,7.7
Tennessee,2012,11,7.7
Tennessee,2012,12,7.8
Tennessee,2013,1,7.9
Tennessee,2013,2,8
Tennessee,2013,3,8.1
Tennessee,2013,4,8
Tennessee,2013,5,7.9
Tennessee,2013,6,7.9
Tennessee,2013,7,7.8
Tennessee,2013,8,7.7
Tennessee,2013,9,7.5
Tennessee,2013,10,7.3
Tennessee,2013,11,7.1
Tennessee,2013,12,6.9
Tennessee,2014,1,6.7
Tennessee,2014,2,6.6
Tennessee,2014,3,6.5
Tennessee,2014,4,6.5
Tennessee,2014,5,6.5
Tennessee,2014,6,6.5
Tennessee,2014,7,6.5
Tennessee,2014,8,6.5
Tennessee,2014,9,6.4
Tennessee,2014,10,6.4
Tennessee,2014,11,6.3
Tennessee,2014,12,6.2
Tennessee,2015,1,6.1
Tennessee,2015,2,6
Tennessee,2015,3,5.9
Tennessee,2015,4,5.8
Tennessee,2015,5,5.7
Tennessee,2015,6,5.6
Tennessee,2015,7,5.5
Tennessee,2015,8,5.3
Tennessee,2015,9,5.2
Tennessee,2015,10,5.1
Tennessee,2015,11,5
Tennessee,2015,12,4.9
Tennessee,2016,1,4.8
Tennessee,2016,2,4.7
Tennessee,2016,3,4.6
Tennessee,2016,4,4.6
Tennessee,2016,5,4.6
Tennessee,2016,6,4.7
Tennessee,2016,7,4.8
Tennessee,2016,8,4.8
Tennessee,2016,9,4.9
Tennessee,2016,10,5
Tennessee,2016,11,5.1
Tennessee,2016,12,5.1
Tennessee,2017,1,5.4
Tennessee,2017,2,5.3
Tennessee,2017,3,5.1
Tennessee,2017,4,4.7
Tennessee,2017,5,4
Tennessee,2017,6,3.6
Tennessee,2017,7,3.4
Tennessee,2017,8,3.3
Tennessee,2017,9,3
Tennessee,2017,10,3
California,1976,1,9.2
California,1976,2,9.1
California,1976,3,9
California,1976,4,9
California,1976,5,8.9
California,1976,6,8.9
California,1976,7,9
California,1976,8,9.1
California,1976,9,9.2
California,1976,10,9.3
California,1976,11,9.3
California,1976,12,9.3
California,1977,1,9.2
California,1977,2,9
California,1977,3,8.8
California,1977,4,8.7
California,1977,5,8.5
California,1977,6,8.3
California,1977,7,8.2
California,1977,8,8.1
California,1977,9,7.9
California,1977,10,7.8
California,1977,11,7.7
California,1977,12,7.6
California,1978,1,7.6
California,1978,2,7.5
California,1978,3,7.5
California,1978,4,7.5
California,1978,5,7.4
California,1978,6,7.3
California,1978,7,7.1
California,1978,8,7
California,1978,9,6.9
California,1978,10,6.8
California,1978,11,6.7
California,1978,12,6.6
California,1979,1,6.5
California,1979,2,6.4
California,1979,3,6.3
California,1979,4,6.2
California,1979,5,6.2
California,1979,6,6.2
California,1979,7,6.2
California,1979,8,6.2
California,1979,9,6.2
California,1979,10,6.2
California,1979,11,6.2
California,1979,12,6.1
California,1980,1,6.1
California,1980,2,6.2
California,1980,3,6.4
California,1980,4,6.7
California,1980,5,6.9
California,1980,6,7.1
California,1980,7,7.2
California,1980,8,7.3
California,1980,9,7.2
California,1980,10,7.2
California,1980,11,7.1
California,1980,12,7.1
California,1981,1,7.1
California,1981,2,7.1
California,1981,3,7.1
California,1981,4,7.1
California,1981,5,7
California,1981,6,7.1
California,1981,7,7.1
California,1981,8,7.3
California,1981,9,7.6
California,1981,10,7.8
California,1981,11,8.2
California,1981,12,8.5
California,1982,1,8.8
California,1982,2,9
California,1982,3,9.3
California,1982,4,9.5
California,1982,5,9.7
California,1982,6,9.9
California,1982,7,10.1
California,1982,8,10.3
California,1982,9,10.5
California,1982,10,10.7
California,1982,11,10.9
California,1982,12,11
California,1983,1,11
California,1983,2,10.9
California,1983,3,10.7
California,1983,4,10.5
California,1983,5,10.2
California,1983,6,10
California,1983,7,9.7
California,1983,8,9.4
California,1983,9,9.1
California,1983,10,8.9
California,1983,11,8.6
California,1983,12,8.4
California,1984,1,8.3
California,1984,2,8.1
California,1984,3,8
California,1984,4,7.9
California,1984,5,7.8
California,1984,6,7.7
California,1984,7,7.7
California,1984,8,7.6
California,1984,9,7.6
California,1984,10,7.5
California,1984,11,7.4
California,1984,12,7.4
California,1985,1,7.3
California,1985,2,7.3
California,1985,3,7.2
California,1985,4,7.2
California,1985,5,7.3
California,1985,6,7.3
California,1985,7,7.2
California,1985,8,7.2
California,1985,9,7.1
California,1985,10,7
California,1985,11,6.9
California,1985,12,6.8
California,1986,1,6.8
California,1986,2,6.8
California,1986,3,6.9
California,1986,4,6.9
California,1986,5,6.9
California,1986,6,6.8
California,1986,7,6.8
California,1986,8,6.7
California,1986,9,6.6
California,1986,10,6.6
California,1986,11,6.5
California,1986,12,6.5
California,1987,1,6.4
California,1987,2,6.3
California,1987,3,6.1
California,1987,4,6
California,1987,5,5.8
California,1987,6,5.7
California,1987,7,5.6
California,1987,8,5.6
California,1987,9,5.5
California,1987,10,5.5
California,1987,11,5.5
California,1987,12,5.4
California,1988,1,5.4
California,1988,2,5.3
California,1988,3,5.3
California,1988,4,5.3
California,1988,5,5.3
California,1988,6,5.3
California,1988,7,5.3
California,1988,8,5.3
California,1988,9,5.3
California,1988,10,5.2
California,1988,11,5.2
California,1988,12,5.1
California,1989,1,5
California,1989,2,5
California,1989,3,5
California,1989,4,5
California,1989,5,5.1
California,1989,6,5.1
California,1989,7,5.2
California,1989,8,5.2
California,1989,9,5.2
California,1989,10,5.2
California,1989,11,5.2
California,1989,12,5.2
California,1990,1,5.2
California,1990,2,5.2
California,1990,3,5.2
California,1990,4,5.3
California,1990,5,5.4
California,1990,6,5.5
California,1990,7,5.7
California,1990,8,5.9
California,1990,9,6.1
California,1990,10,6.4
California,1990,11,6.6
California,1990,12,6.9
California,1991,1,7.1
California,1991,2,7.4
California,1991,3,7.5
California,1991,4,7.7
California,1991,5,7.7
California,1991,6,7.8
California,1991,7,7.8
California,1991,8,7.8
California,1991,9,7.9
California,1991,10,8
California,1991,11,8.2
California,1991,12,8.4
California,1992,1,8.5
California,1992,2,8.7
California,1992,3,8.9
California,1992,4,9
California,1992,5,9.2
California,1992,6,9.3
California,1992,7,9.5
California,1992,8,9.6
California,1992,9,9.7
California,1992,10,9.7
California,1992,11,9.7
California,1992,12,9.7
California,1993,1,9.7
California,1993,2,9.6
California,1993,3,9.6
California,1993,4,9.5
California,1993,5,9.5
California,1993,6,9.4
California,1993,7,9.4
California,1993,8,9.4
California,1993,9,9.3
California,1993,10,9.3
California,1993,11,9.3
California,1993,12,9.2
California,1994,1,9.2
California,1994,2,9.1
California,1994,3,9
California,1994,4,8.9
California,1994,5,8.8
California,1994,6,8.7
California,1994,7,8.6
California,1994,8,8.5
California,1994,9,8.3
California,1994,10,8.2
California,1994,11,8
California,1994,12,7.9
California,1995,1,7.8
California,1995,2,7.8
California,1995,3,7.8
California,1995,4,7.9
California,1995,5,7.9
California,1995,6,8
California,1995,7,8
California,1995,8,7.9
California,1995,9,7.9
California,1995,10,7.9
California,1995,11,7.8
California,1995,12,7.8
California,1996,1,7.7
California,1996,2,7.7
California,1996,3,7.6
California,1996,4,7.5
California,1996,5,7.4
California,1996,6,7.3
California,1996,7,7.1
California,1996,8,7
California,1996,9,7
California,1996,10,6.9
California,1996,11,6.9
California,1996,12,6.9
California,1997,1,6.8
California,1997,2,6.7
California,1997,3,6.6
California,1997,4,6.5
California,1997,5,6.4
California,1997,6,6.3
California,1997,7,6.3
California,1997,8,6.2
California,1997,9,6.2
California,1997,10,6.1
California,1997,11,6.1
California,1997,12,6
California,1998,1,6
California,1998,2,6
California,1998,3,6
California,1998,4,6
California,1998,5,5.9
California,1998,6,5.9
California,1998,7,6
California,1998,8,6
California,1998,9,5.9
California,1998,10,5.9
California,1998,11,5.8
California,1998,12,5.7
California,1999,1,5.6
California,1999,2,5.5
California,1999,3,5.4
California,1999,4,5.4
California,1999,5,5.3
California,1999,6,5.2
California,1999,7,5.2
California,1999,8,5.1
California,1999,9,5.1
California,1999,10,5.1
California,1999,11,5
California,1999,12,5
California,2000,1,5
California,2000,2,5
California,2000,3,5
California,2000,4,5.1
California,2000,5,5.1
California,2000,6,5
California,2000,7,5
California,2000,8,4.9
California,2000,9,4.9
California,2000,10,4.8
California,2000,11,4.7
California,2000,12,4.7
California,2001,1,4.8
California,2001,2,4.8
California,2001,3,4.9
California,2001,4,5
California,2001,5,5.1
California,2001,6,5.3
California,2001,7,5.4
California,2001,8,5.6
California,2001,9,5.9
California,2001,10,6.1
California,2001,11,6.3
California,2001,12,6.4
California,2002,1,6.5
California,2002,2,6.6
California,2002,3,6.6
California,2002,4,6.7
California,2002,5,6.7
California,2002,6,6.7
California,2002,7,6.7
California,2002,8,6.7
California,2002,9,6.7
California,2002,10,6.7
California,2002,11,6.8
California,2002,12,6.8
California,2003,1,6.8
California,2003,2,6.8
California,2003,3,6.8
California,2003,4,6.9
California,2003,5,6.9
California,2003,6,6.9
California,2003,7,6.9
California,2003,8,6.9
California,2003,9,6.8
California,2003,10,6.7
California,2003,11,6.6
California,2003,12,6.6
California,2004,1,6.5
California,2004,2,6.5
California,2004,3,6.4
California,2004,4,6.4
California,2004,5,6.3
California,2004,6,6.2
California,2004,7,6.1
California,2004,8,6
California,2004,9,6
California,2004,10,5.9
California,2004,11,5.9
California,2004,12,5.8
California,2005,1,5.7
California,2005,2,5.7
California,2005,3,5.6
California,2005,4,5.5
California,2005,5,5.4
California,2005,6,5.3
California,2005,7,5.3
California,2005,8,5.3
California,2005,9,5.2
California,2005,10,5.2
California,2005,11,5.1
California,2005,12,5.1
California,2006,1,5
California,2006,2,5
California,2006,3,4.9
California,2006,4,4.9
California,2006,5,4.9
California,2006,6,4.9
California,2006,7,4.9
California,2006,8,4.9
California,2006,9,4.9
California,2006,10,4.9
California,2006,11,4.9
California,2006,12,4.9
California,2007,1,5
California,2007,2,5
California,2007,3,5.1
California,2007,4,5.1
California,2007,5,5.2
California,2007,6,5.3
California,2007,7,5.4
California,2007,8,5.5
California,2007,9,5.6
California,2007,10,5.8
California,2007,11,5.9
California,2007,12,6
California,2008,1,6.1
California,2008,2,6.2
California,2008,3,6.4
California,2008,4,6.6
California,2008,5,6.9
California,2008,6,7.2
California,2008,7,7.5
California,2008,8,7.8
California,2008,9,8.1
California,2008,10,8.5
California,2008,11,8.9
California,2008,12,9.3
California,2009,1,9.8
